text,label,bias_terms,target_group,severity,safer_text,label id
Phải làm bác sĩ hay kỹ sư mới gọi là thành công.,Occupation Bias,mới gọi là thành công,bác sĩ / kỹ sư,medium,Thành công có nhiều hình thức và tất cả nghề nghiệp đều có giá trị trong xã hội.,4
"Vào được công chức nhà nước mới là ổn định, còn lại đều bấp bênh.",Occupation Bias,còn lại đều bấp bênh,công chức nhà nước vs khu vực tư,low,Nhiều nghề ngoài khu vực nhà nước cũng mang lại sự ổn định và phát triển tốt.,4
Không làm kỹ sư thì đừng mong lấy vợ đẹp.,Occupation Bias,đừng mong lấy vợ đẹp,kỹ sư vs nghề khác,high,Nghề nghiệp không quyết định giá trị của một người trong các mối quan hệ.,4
"Con nhà người ta học ra bác sĩ, còn mày học nghề thì sao bằng.",Occupation Bias,học nghề thì sao bằng,học sinh học nghề,high,"Học nghề là con đường nghề nghiệp có giá trị ngang với học đại học, tùy thuộc vào mục tiêu cá nhân.",4
"Học ngành kỹ sư ra thì mới làm ăn được, còn kinh doanh thì bầm dập.",Occupation Bias,bầm dập,người kinh doanh,medium,Kinh doanh là lĩnh vực đòi hỏi kỹ năng cao và nhiều doanh nhân đạt thành công vượt trội.,4
Người làm môi giới bất động sản thì chỉ biết nói láo.,Occupation Bias,chỉ biết nói láo,môi giới bất động sản,high,Nhà môi giới chuyên nghiệp cung cấp dịch vụ có giá trị và chịu trách nhiệm với thông tin.,4
Nhân viên ngân hàng thì cũng chỉ là người thu tiền thôi.,Occupation Bias,chỉ là người thu tiền,nhân viên ngân hàng,medium,Nhân viên ngân hàng cần kiến thức tài chính chuyên sâu và kỹ năng quản lý rủi ro.,4
Kế toán thì chỉ là người làm thuê hạng trung.,Occupation Bias,người làm thuê hạng trung,kế toán viên,medium,Kế toán là nghề chuyên môn quan trọng đòi hỏi kiến thức nghiệp vụ và đạo đức nghề nghiệp cao.,4
Mấy anh môi giới tài chính thì chỉ lợi dụng khách hàng.,Occupation Bias,lợi dụng khách hàng,môi giới tài chính,high,Chuyên gia tư vấn tài chính có đạo đức đặt lợi ích khách hàng lên hàng đầu trong các khuyến nghị.,4
Người làm bảo hiểm thì cũng là dân lừa đảo theo đội nhóm.,Occupation Bias,dân lừa đảo,nhân viên bảo hiểm,high,Đa số nhân viên bảo hiểm là chuyên gia tuân thủ quy định và cung cấp giải pháp bảo vệ tài chính hợp pháp.,4
"Công việc văn phòng thì nhàn hạ, không vất vả như người làm tay chân.",Occupation Bias,nhàn hạ,nhân viên văn phòng,low,"Công việc văn phòng có áp lực và thách thức riêng, không nên so sánh theo cách này.",4
Làm hành chính thì cũng chỉ là chuyển giấy tờ thôi.,Occupation Bias,chỉ là chuyển giấy tờ,nhân viên hành chính,medium,Nhân viên hành chính đảm bảo hoạt động trơn tru của tổ chức và xử lý nhiều quy trình quan trọng.,4
Nhân viên nhân sự thì không hiểu công việc thực tế gì cả.,Occupation Bias,không hiểu công việc thực tế,nhân viên nhân sự (HR),medium,"Chuyên gia HR có kiến thức về tâm lý, luật lao động và quản lý con người chuyên sâu.",4
Trợ lý giám đốc thì cũng chỉ là thư ký cao cấp thôi.,Occupation Bias,thư ký cao cấp,trợ lý giám đốc,medium,Trợ lý điều hành quản lý các nhiệm vụ phức tạp và thường là nhân vật chủ chốt trong tổ chức.,4
Dân marketing thì chỉ viết bài hoa mỹ để bán hàng thôi.,Occupation Bias,chỉ viết bài hoa mỹ để bán hàng,nhân viên marketing,medium,"Marketing đòi hỏi phân tích dữ liệu, hiểu tâm lý người dùng và xây dựng chiến lược dài hạn.",4
"Y tá thì chỉ là người phụ bác sĩ, không quan trọng bằng.",Occupation Bias,không quan trọng bằng,y tá / điều dưỡng,high,Điều dưỡng là chuyên gia y tế độc lập với vai trò thiết yếu trong chăm sóc bệnh nhân.,4
"Bảo mẫu trông trẻ thì ai cũng làm được, không cần đào tạo gì.",Occupation Bias,"ai cũng làm được, không cần đào tạo",bảo mẫu,high,"Bảo mẫu cần kiến thức về phát triển trẻ em, sơ cứu và kỹ năng chăm sóc chuyên nghiệp.",4
Nghề thú y thì không bằng bác sĩ người thật.,Occupation Bias,không bằng bác sĩ người thật,bác sĩ thú y,medium,Bác sĩ thú y trải qua đào tạo y khoa nghiêm ngặt và có vai trò thiết yếu trong y tế công cộng.,4
"Dược sĩ nhà thuốc thì chỉ bán thuốc thôi, không cần giỏi.",Occupation Bias,"chỉ bán thuốc, không cần giỏi",dược sĩ,high,"Dược sĩ cần kiến thức chuyên sâu về dược lý, tương tác thuốc và an toàn dùng thuốc.",4
Kỹ thuật viên xét nghiệm thì cũng chỉ làm thợ trong bệnh viện.,Occupation Bias,chỉ làm thợ,kỹ thuật viên xét nghiệm,medium,Kỹ thuật viên xét nghiệm đóng vai trò then chốt trong chẩn đoán bệnh chính xác.,4
"Con gái làm kỹ thuật thì không hợp, nên làm nghề nhẹ nhàng hơn.",Occupation Bias,không hợp,phụ nữ trong kỹ thuật,high,Phụ nữ hoàn toàn có khả năng thành công trong các lĩnh vực kỹ thuật và công nghệ.,4
Phụ nữ làm tài xế thì lái xe không khéo bằng đàn ông.,Occupation Bias,không khéo bằng đàn ông,tài xế nữ,high,Kỹ năng lái xe không phân biệt giới tính; nhiều tài xế nữ có hồ sơ an toàn xuất sắc.,4
"Phụ nữ học xong rồi cũng về lo gia đình thôi, làm kỹ sư làm gì.",Occupation Bias,làm kỹ sư làm gì,phụ nữ làm kỹ sư,high,Phụ nữ có thể vừa phát triển sự nghiệp kỹ thuật vừa có cuộc sống gia đình hạnh phúc.,4
"Cô bé đó học y mà phí, sau này lấy chồng bỏ nghề thôi.",Occupation Bias,sau này lấy chồng bỏ nghề,bác sĩ nữ,high,Nhiều bác sĩ nữ tiếp tục sự nghiệp lâu dài và đóng góp lớn cho ngành y tế.,4
Phụ nữ làm quản lý thì không quyết đoán bằng đàn ông.,Occupation Bias,không quyết đoán bằng đàn ông,nữ quản lý,high,Phong cách lãnh đạo của phụ nữ thường mang lại hiệu quả cao trong quản lý và xây dựng đội nhóm.,4
"Dân IT thì chỉ ngồi máy tính cả ngày, chẳng biết làm việc thực tế.",Occupation Bias,chẳng biết làm việc thực tế,lập trình viên / nhân viên IT,medium,Nhân viên IT giải quyết các vấn đề thực tế phức tạp và đóng góp vào hoạt động của mọi tổ chức.,4
"Làm game thì có phải là nghề thật đâu, chơi suốt ngày.",Occupation Bias,chơi suốt ngày,lập trình viên game / game designer,medium,Phát triển game là ngành công nghiệp tỷ đô đòi hỏi kỹ năng kỹ thuật và sáng tạo cao.,4
"Người làm web freelance thì không đáng tin, thiếu chuyên nghiệp.",Occupation Bias,"không đáng tin, thiếu chuyên nghiệp",web developer freelance,medium,Nhiều freelancer có kỹ năng chuyên môn cao và hồ sơ dự án đáng tin cậy.,4
Mấy đứa làm social media thì ngồi lướt điện thoại cả ngày.,Occupation Bias,ngồi lướt điện thoại cả ngày,quản lý mạng xã hội,medium,"Quản lý mạng xã hội đòi hỏi chiến lược nội dung, phân tích dữ liệu và kỹ năng giao tiếp cộng đồng.",4
Dân làm SEO thì cũng chỉ là lừa Google thôi.,Occupation Bias,lừa Google,chuyên gia SEO,medium,SEO chuyên nghiệp xây dựng chiến lược nội dung bền vững và tối ưu trải nghiệm người dùng.,4
"Mấy đứa làm quán bar, vũ trường thì không phải dạng đàng hoàng.",Occupation Bias,không phải dạng đàng hoàng,nhân viên quán bar / vũ trường,high,Nhân viên ngành giải trí là người lao động nghiêm túc và xứng đáng được tôn trọng.,4
Hướng dẫn viên du lịch thì cũng chỉ dắt khách đi thôi.,Occupation Bias,chỉ dắt khách đi,hướng dẫn viên du lịch,medium,"Hướng dẫn viên du lịch cần kiến thức lịch sử, văn hóa, ngoại ngữ và kỹ năng quản lý đoàn.",4
"Người làm nghề ca hát thì bấp bênh lắm, không ổn định.",Occupation Bias,"bấp bênh, không ổn định",ca sĩ,medium,Nhiều ca sĩ chuyên nghiệp xây dựng sự nghiệp bền vững qua đào tạo và phát triển nghề nghiệp.,4
Tổ chức sự kiện thì cũng chỉ là chạy vạy cho thiên hạ.,Occupation Bias,chỉ là chạy vạy cho thiên hạ,tổ chức sự kiện,medium,"Quản lý sự kiện là nghề đòi hỏi lập kế hoạch chi tiết, quản lý ngân sách và điều phối nhiều bên.",4
Người làm nghề chụp ảnh cưới thì không phải nghệ sĩ thật sự.,Occupation Bias,không phải nghệ sĩ thật sự,photographer cưới,medium,"Nhiếp ảnh gia chụp cưới cần kỹ năng ánh sáng, bố cục và hậu kỳ chuyên nghiệp.",4
"Người lượm ve chai thì sống nhờ rác, không ra gì.",Occupation Bias,"sống nhờ rác, không ra gì",người nhặt ve chai,high,"Người nhặt ve chai đóng góp vào tái chế và kinh tế tuần hoàn, nên được nhìn nhận tích cực.",4
"Nghề lấy rác thì ai cũng kỳ thị, không muốn làm.",Occupation Bias,ai cũng kỳ thị,nhân viên thu gom rác,high,Nhân viên thu gom rác là dịch vụ thiết yếu giữ cho thành phố sạch sẽ và ngăn dịch bệnh.,4
Giặt đồ thuê thì cũng chỉ là nghề hạ đẳng trong xã hội.,Occupation Bias,nghề hạ đẳng,người giặt đồ thuê,high,Mọi lao động hợp pháp đều có giá trị; dịch vụ giặt là đáp ứng nhu cầu thực tế của xã hội.,4
Người làm vườn thì sống kiếp nghèo không lối thoát.,Occupation Bias,sống kiếp nghèo không lối thoát,người làm vườn,high,"Người làm vườn có thể phát triển trong nông nghiệp đô thị, cảnh quan và nhiều lĩnh vực liên quan.",4
"Người làm phiên dịch chỉ là trung gian, không có giá trị thật sự.",Occupation Bias,"chỉ là trung gian, không có giá trị",phiên dịch viên,medium,Phiên dịch viên đóng vai trò không thể thay thế trong kết nối văn hóa và giao tiếp quốc tế.,4
"Dịch thuật thì máy móc làm được hết rồi, không cần người.",Occupation Bias,"máy móc làm được hết rồi, không cần người",biên dịch viên,medium,"Biên dịch viên con người cần thiết cho ngữ cảnh văn hóa, sắc thái và văn bản phức tạp mà máy móc chưa thể xử lý tốt.",4
"Phiên dịch tiếng Anh thì ai học khá cũng làm được, không cần chuyên.",Occupation Bias,ai học khá cũng làm được,phiên dịch viên tiếng Anh,medium,"Phiên dịch chuyên nghiệp đòi hỏi kiến thức chuyên ngành, kỹ thuật dịch thuật và hiểu biết văn hóa sâu sắc.",4
Người làm nghiên cứu khoa học thì sống xa thực tế lắm.,Occupation Bias,sống xa thực tế,nhà nghiên cứu,medium,Nhà nghiên cứu đóng góp thiết yếu cho tiến bộ xã hội thông qua các giải pháp dựa trên bằng chứng.,4
"Giảng viên đại học thì chỉ đứng lớp, không biết làm thực tế.",Occupation Bias,không biết làm thực tế,giảng viên đại học,medium,Nhiều giảng viên đại học có kinh nghiệm thực tiễn phong phú và gắn kết chặt chẽ với ngành công nghiệp.,4
Tiến sĩ ngành xã hội thì ra trường cũng thất nghiệp thôi.,Occupation Bias,thất nghiệp thôi,tiến sĩ ngành xã hội,medium,"Tiến sĩ ngành xã hội có nhiều cơ hội trong nghiên cứu, chính sách công và tư vấn tổ chức.",4
Luật sư thì chỉ biết kiếm tiền từ người có tội.,Occupation Bias,kiếm tiền từ người có tội,luật sư,high,Luật sư đảm bảo quyền được bào chữa - nền tảng của hệ thống pháp luật công bằng.,4
Tư vấn tâm lý thì cũng chỉ nghe người ta kể chuyện thôi.,Occupation Bias,chỉ nghe người ta kể chuyện,nhà tâm lý học / tư vấn tâm lý,high,"Nhà tâm lý học được đào tạo chuyên sâu để đánh giá, chẩn đoán và hỗ trợ sức khỏe tâm thần.",4
