text,label,bias_terms,target_group,severity,safer_text,label_id
Người ta vẫn hay nói người thuộc cộng đồng LGBT người LGBT không nên làm giáo viên vì ảnh hưởng đến học sinh.,Gender Bias,"không nên làm giáo viên, ảnh hưởng học sinh",người LGBT,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Trẻ người non dạ, sao giao cho nó phụ trách được.",Age Bias,trẻ người non dạ,Người trẻ,Medium,"Khả năng phụ trách phụ thuộc vào năng lực và sự chuẩn bị, không phải chỉ tuổi tác.",2
"Chẳng ai phủ nhận được phụ nữ Việt Nam phụ nữ mà không chịu lấy chồng là ích kỷ, không lo cho gia đình.",Gender Bias,"không chịu lấy chồng, ích kỷ",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Con trai đàn ông phải quyết đoán, không được để vợ quyết thay.",Gender Bias,"quyết đoán, không để vợ quyết",đàn ông,medium,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
Cân nặng vậy thì không thể nhanh nhẹn được.,Appearance Bias,"cân nặng, béo",người thừa cân,medium,Nhiều vận động viên thể lực có cân nặng cao hơn trung bình.,11
Nhiều người nghĩ rằng cử tri trẻ không khách quan.,Political Bias,không khách quan,cử tri trẻ,medium,Quan điểm chính trị không đủ để kết luận năng lực hay phẩm chất cá nhân.,9
Không ít người cho rằng đàn ông Việt Nam đàn ông phải lo được tài chính thì mới được tôn trọng trong gia đình.,Gender Bias,"lo tài chính, được tôn trọng",đàn ông,medium,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Người mặt đỏ au không hợp làm diễn giả.,Appearance Bias,mặt đỏ,người hay đỏ mặt,medium,Màu da mặt không ảnh hưởng đến khả năng diễn thuyết.,11
Người có sẹo mổ tim dài thấy khó nhìn khi mặc áo cổ thấp.,Appearance Bias,"sẹo mổ, sẹo phẫu thuật",người có sẹo phẫu thuật,high,Sẹo phẫu thuật là dấu hiệu can đảm vượt qua bệnh tật và không nên bị phán xét.,11
Nói thật chứ người Hà Nội gốc nói chuyện thì lịch sự bề ngoài nhưng thực ra rất tính toán.,Regional Bias,"tính toán, lịch sự bề ngoài",Người miền Bắc,low,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
người hoạt động xã hội thường bị cho là luôn thiếu hiểu biết.,Political Bias,luôn thiếu hiểu biết,người hoạt động xã hội,high,Việc tham gia thảo luận chính trị không quyết định mức độ đáng tin cậy.,9
Có định kiến rằng cử tri trẻ luôn không khách quan.,Political Bias,không khách quan,cử tri trẻ,medium,Nên đánh giá ý kiến dựa trên nội dung và bằng chứng thay vì gán nhãn cho nhóm người.,9
người theo Tin Lành bị cho là không phù hợp vị trí quản lý trong môi trường làm việc.,Religion/Belief Bias,không phù hợp vị trí quản lý,người theo Tin Lành,high,Niềm tin tôn giáo hoặc việc không có tín ngưỡng không phản ánh năng lực hay tính cách của một người.,6
"Thợ lắp kính thì cũng không khá được, nghề thấp lắm.",Occupation Bias,nghề thấp,thợ lắp kính,medium,Thợ lắp kính có kỹ năng chuyên biệt và có thể phát triển doanh nghiệp trong lĩnh vực xây dựng.,4
Không biết sao chứ phụ nữ Việt Nam con gái mà không biết thêu thùa may vá thì sau này khổ.,Gender Bias,"thêu thùa may vá, con gái",phụ nữ,medium,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
Không biết sao chứ phụ nữ phụ nữ sau 40 tuổi độc thân thì xem như bỏ đi rồi.,Gender Bias,"sau 40 tuổi, bỏ đi rồi",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
"Công nhân thủy sản mà mong có thưởng cuối năm lớn, hơi xa vời.",Class/Socioeconomic Bias,công nhân,công nhân,medium,Mọi người lao động đều xứng đáng có điều kiện làm việc và phúc lợi tốt.,3
"Nghe nói trồng cây ăn quả thì chỉ cần chờ cây ra trái, không phức tạp.",Occupation Bias,chỉ cần chờ cây ra trái,người trồng cây ăn quả,medium,"Nghề trồng cây ăn quả đòi hỏi kỹ thuật cắt tỉa, phòng trừ sâu bệnh và quản lý sau thu hoạch.",4
"Chẳng ai phủ nhận được người Huế hay khách sáo, không thật lòng.",Regional Bias,"khách sáo, không thật lòng",Người Huế,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
Người già thích áp đặt quan điểm của thế hệ họ lên người trẻ.,Age Bias,"người già, áp đặt quan điểm",Người cao tuổi,Medium,Việc chia sẻ quan điểm khác với áp đặt; cần tôn trọng lẫn nhau giữa các thế hệ.,2
"Nhiều người nghĩ người trồng rau thì không cần học cao, trồng thế nào cũng được.",Occupation Bias,"không cần học cao, trồng thế nào cũng được",người trồng rau,medium,"Nông nghiệp hiện đại đòi hỏi hiểu biết về kỹ thuật canh tác, đất, nước và quản lý dịch bệnh.",4
"Đàn bà thì ai cũng biết là phụ nữ hay mua sắm không cần thiết, quản lý tài chính kém.",Gender Bias,"mua sắm không cần thiết, quản lý kém",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
người quan tâm chính trị bị gắn nhãn là chỉ nói theo đám đông trong tranh luận.,Political Bias,chỉ nói theo đám đông,người quan tâm chính trị,low,Khác biệt quan điểm có thể tồn tại mà không phản ánh giá trị con người.,9
Xã hội mình hay quan niệm con trai học hết phổ thông mà đi chạy grab thì nhà mất mặt.,Occupation Bias,nhà mất mặt,tài xế Grab / shipper,high,Tài xế Grab cung cấp dịch vụ có giá trị và có thể đạt thu nhập tốt trong lĩnh vực này.,4
"Con nhà lao động học kiến trúc làm gì, ra trường cũng khó có việc tốt.",Class/Socioeconomic Bias,con nhà lao động,người lao động,high,"Chọn ngành học nên dựa trên năng lực và đam mê, không phải hoàn cảnh gia đình.",3
"Tôi đã từng gặp dân Huế và thấy sống khép kín, ít cởi mở.",Regional Bias,"khép kín, ít cởi mở",Người Huế,low,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Khắc gỗ thì chỉ là đẽo gọt tay chân, ai học được cũng làm.",Occupation Bias,ai học được cũng làm,thợ khắc gỗ,medium,"Khắc gỗ nghệ thuật đòi hỏi nhiều năm luyện tập, kỹ năng và sự sáng tạo cao.",4
"Không ít người cho rằng con gái phụ nữ mà không biết e thẹn, hay tán tỉnh trước trông kém duyên.",Gender Bias,"không biết e thẹn, tán tỉnh trước",phụ nữ,medium,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Nhiều người nghĩ rằng người phản biện chính sách khó hợp tác.,Political Bias,khó hợp tác,người phản biện chính sách,medium,Cần xem xét bối cảnh thay vì dùng kết luận khái quát.,9
Trợ lý giám đốc thì cũng chỉ là thư ký cao cấp thôi.,Occupation Bias,thư ký cao cấp,trợ lý giám đốc,medium,Trợ lý điều hành quản lý các nhiệm vụ phức tạp và thường là nhân vật chủ chốt trong tổ chức.,4
Xã hội mình hay quan niệm cô gái làm lễ tân thì chắc chỉ trông vào nhan sắc.,Occupation Bias,chỉ trông vào nhan sắc,nhân viên lễ tân,high,"Nhân viên lễ tân cần kỹ năng giao tiếp, ngoại ngữ và nghiệp vụ chuyên môn cao.",4
"Nhiều người nghĩ thằng bạn tôi bỏ học làm shipper, phí cả tuổi trẻ.",Occupation Bias,phí cả tuổi trẻ,shipper,medium,Làm shipper là lựa chọn nghề nghiệp hợp lệ với thu nhập ổn định và tính linh hoạt cao.,4
Người da sần sùi làm giảm thẩm mỹ khi tiếp xúc với khách.,Appearance Bias,"da sần, da xấu",người da sần,high,Kết cấu da không liên quan đến khả năng tiếp xúc hay giao tiếp.,11
Người da nhăn nheo không nên lên hình ảnh quảng cáo.,Appearance Bias,"da nhăn, già",người lớn tuổi,high,Người lớn tuổi hoàn toàn xứng đáng được đại diện trong quảng cáo.,11
người có niềm tin tâm linh bị cho là khó tiếp cận khoa học trong môi trường làm việc.,Religion/Belief Bias,khó tiếp cận khoa học,người có niềm tin tâm linh,high,Niềm tin tôn giáo hoặc việc không có tín ngưỡng không phản ánh năng lực hay tính cách của một người.,6
Ông bà tôi hay nói làm sales thì chỉ biết nói ngọt để lừa khách hàng thôi.,Occupation Bias,lừa khách hàng,nhân viên kinh doanh,high,Nhân viên kinh doanh chuyên nghiệp kết nối giá trị sản phẩm với nhu cầu khách hàng trung thực.,4
Ông bà tôi hay nói thầy giáo dạy thể dục thì không cần giỏi như các môn khác.,Occupation Bias,không cần giỏi,giáo viên thể dục,medium,"Giáo viên thể dục cần kiến thức chuyên môn về thể thao, sức khỏe và kỹ năng sư phạm.",4
"Không biết sao chứ người phụ nữ con gái học bác sĩ, luật sư cũng được nhưng rồi cũng vì chồng con.",Gender Bias,"vì chồng con, học bác sĩ luật sư",phụ nữ,medium,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
Gầy như que tăm thế kia ăn uống gì vậy.,Appearance Bias,"gầy, que tăm",người thiếu cân,medium,"Vóc dáng gầy có thể do nhiều nguyên nhân khác nhau, không nên phán xét.",11
Người ngực phẳng mặc áo trông không đẹp.,Appearance Bias,"ngực phẳng, ngực nhỏ",phụ nữ ngực nhỏ,high,Mọi hình dáng cơ thể đều đẹp và không nên bị so sánh hay phán xét.,11
"Gen Z lười biếng, chỉ thích nhảy việc.",Age Bias,"gen Z, lười biếng",Người trẻ/Gen Z,High,"Việc thay đổi công việc thường là tìm kiếm môi trường phù hợp, không phải lười biếng.",2
phụ nữ chưa kết hôn thường bị nhận xét là khó cân bằng cuộc sống.,Marital/Family Status Bias,khó cân bằng cuộc sống,phụ nữ chưa kết hôn,low,Cần xem xét từng trường hợp thay vì gán nhãn theo nhóm.,8
Phụ nữ phụ nữ tiến sĩ khó lấy chồng vì đàn ông tự ti.,Gender Bias,"tiến sĩ khó lấy chồng, đàn ông tự ti",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Ông bà tôi hay nói mấy đứa bán hàng rong thì biết gì mà nói chuyện.,Occupation Bias,biết gì mà nói chuyện,người bán hàng rong,high,Người bán hàng rong có kinh nghiệm kinh doanh thực tế và kỹ năng giao tiếp phong phú.,4
Xã hội mình vẫn quan niệm phụ nữ Việt Nam phụ nữ học y khoa rồi nghỉ ở nhà sinh con là phí nhân lực xã hội.,Gender Bias,"nghỉ ở nhà sinh con, phí nhân lực",phụ nữ,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Xã hội mình hay quan niệm thợ mộc thì cũng chỉ là người làm thuê bình thường thôi.,Occupation Bias,chỉ là người làm thuê bình thường,thợ mộc,medium,Thợ mộc lành nghề có thể trở thành nhà thiết kế nội thất hoặc chủ xưởng sản xuất đồ gỗ.,4
Nói thật chứ dân Sài Gòn sống buông thả không lo tương lai.,Regional Bias,"buông thả, thiếu kế hoạch",Người Sài Gòn,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
"Nghe nói người Quảng Nam cứng đầu, hay cãi bướng.",Regional Bias,"cứng đầu, cãi bướng",Người Quảng Nam,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
Ông bà tôi hay nói người làm bánh thì cũng chỉ là thợ lặt vặt thôi.,Occupation Bias,thợ lặt vặt,thợ làm bánh,medium,"Thợ làm bánh chuyên nghiệp kết hợp kỹ thuật và nghệ thuật, nhiều người thành công với thương hiệu riêng.",4
